0, 0, Header, 1, 4, 120
1, 0, Start_track
1, 0, Title_t, "Sensation"
1, 0, Title_t, "by Joseph Lamb (1908)"
1, 0, Copyright_t, "copyright 1997 by Warren Trachtman"
1, 0, Text_t, "All rights Reserved\012"
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, Time_signature, 2, 2, 24, 8
1, 0, Key_signature, 1, "major"
1, 0, Tempo, 625000
1, 0, Marker_t, "W. S. Trachtman - MIDI file"
1, 240, Marker_t, "A1"
1, 4080, Tempo, 625000
1, 4080, Marker_t, "A2"
1, 5760, Tempo, 625000
1, 6240, Tempo, 625000
1, 7920, Marker_t, "B1"
1, 11760, Marker_t, "B2"
1, 15600, Marker_t, "A3"
1, 19440, Key_signature, 0, "major"
1, 19440, Marker_t, "C1"
1, 23280, Marker_t, "C2"
1, 27120, Marker_t, "D1"
1, 30960, Tempo, 600000
1, 30960, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "Sensation - A Rag"
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 127
2, 0, Control_c, 0, 10, 84
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 1, 0
2, 37, Control_c, 0, 64, 0
2, 38, Channel_aftertouch_c, 0, 0
2, 38, Pitch_bend_c, 0, 8192
2, 40, Control_c, 0, 74, 71
2, 42, Control_c, 0, 71, 68
2, 43, Control_c, 0, 93, 12
2, 43, Control_c, 0, 91, 21
2, 270, Note_on_c, 0, 74, 75
2, 270, Lyric_t, "Sensation "
2, 296, Note_on_c, 0, 74, 0
2, 300, Note_on_c, 0, 79, 81
2, 300, Note_on_c, 0, 67, 81
2, 330, Note_on_c, 0, 74, 75
2, 330, Lyric_t, "by "
2, 332, Note_on_c, 0, 67, 0
2, 332, Note_on_c, 0, 79, 0
2, 356, Note_on_c, 0, 74, 0
2, 360, Note_on_c, 0, 76, 81
2, 360, Lyric_t, "J. "
2, 390, Note_on_c, 0, 79, 88
2, 390, Note_on_c, 0, 67, 88
2, 390, Lyric_t, "Lamb "
2, 392, Note_on_c, 0, 76, 0
2, 437, Note_on_c, 0, 67, 0
2, 437, Note_on_c, 0, 79, 0
2, 450, Note_on_c, 0, 76, 75
2, 450, Lyric_t, "(1908) "
2, 476, Note_on_c, 0, 76, 0
2, 480, Note_on_c, 0, 79, 85
2, 480, Note_on_c, 0, 67, 85
2, 480, Lyric_t, "; "
2, 510, Note_on_c, 0, 74, 75
2, 510, Lyric_t, "Sequenced "
2, 512, Note_on_c, 0, 67, 0
2, 512, Note_on_c, 0, 79, 0
2, 536, Note_on_c, 0, 74, 0
2, 540, Note_on_c, 0, 76, 80
2, 540, Lyric_t, "by "
2, 570, Note_on_c, 0, 79, 86
2, 570, Note_on_c, 0, 67, 86
2, 570, Lyric_t, "W. "
2, 572, Note_on_c, 0, 76, 0
2, 617, Note_on_c, 0, 67, 0
2, 617, Note_on_c, 0, 79, 0
2, 630, Note_on_c, 0, 74, 80
2, 630, Lyric_t, "S. "
2, 660, Note_on_c, 0, 79, 85
2, 660, Note_on_c, 0, 67, 85
2, 660, Lyric_t, "Trachtman "
2, 662, Note_on_c, 0, 74, 0
2, 707, Note_on_c, 0, 67, 0
2, 707, Note_on_c, 0, 79, 0
2, 750, Note_on_c, 0, 72, 75
